Cliente_ID,Genero,Idade,Parceiro,Dependentes,Tempo_Cliente_Meses,Tipo_Contrato,Servico_Internet,Suporte_Tecnico,Streaming,Cobranca_Sem_Papel,Metodo_Pagamento,Chamadas_Suporte_6M,Atrasos_Pagamento_12M,Valor_Mensal,Valor_Total,Satisfacao,Churn
CLI01411,Masculino,34,Sim,Não,58,Mensal,Fibra,Não,Não,Sim,PIX,2,1,97.66,5399.78,3,Sim
CLI01412,Feminino,31,Não,Não,54,Anual,Fibra,Sim,Sim,Sim,PIX,1,1,120.94,6221.56,5,Não
CLI01413,Masculino,48,Sim,Não,47,Bienal,Fibra,Não,Sim,Sim,Boleto,3,1,109.77,4943.38,5,Não
CLI01414,Feminino,47,Não,Não,68,Mensal,Fibra,Não,Não,Sim,Cartão de Crédito,2,1,113.47,7347.88,4,Não
CLI01415,Masculino,44,Sim,Não,24,Bienal,DSL,Sim,Sim,Sim,Débito Automático,1,1,61.34,1486.05,5,Não
CLI01416,Masculino,57,Sim,Não,33,Mensal,Sem Internet,Não Aplicável,Não Aplicável,Não,Boleto,1,2,28.35,897.86,4,Não
CLI01417,Masculino,62,Não,Não,43,Mensal,Fibra,Sim,Sim,Sim,Cartão de Crédito,1,2,110.15,4787.27,4,Não
CLI01418,Feminino,50,Sim,Sim,35,Bienal,Fibra,Não,Sim,Sim,Cartão de Crédito,0,1,111.52,3853.77,3,Sim
CLI01419,Feminino,67,Não,Não,13,Bienal,Sem Internet,Não Aplicável,Não Aplicável,Não,Boleto,0,3,30.19,373.61,3,Sim
CLI01420,Masculino,67,Sim,Sim,10,Mensal,Fibra,Não,Não,Sim,Cartão de Crédito,0,2,98.0,1002.34,4,Não
CLI01421,Feminino,23,Sim,Não,32,Mensal,Sem Internet,Não Aplicável,Não Aplicável,Não,Débito Automático,2,0,38.67,1222.21,2,Sim
CLI01422,Masculino,61,Não,Não,27,Anual,Sem Internet,Não Aplicável,Não Aplicável,Sim,Cartão de Crédito,1,2,28.36,767.18,5,Não
CLI01423,Masculino,29,Sim,Sim,55,Anual,Fibra,Sim,Sim,Não,Cartão de Crédito,1,0,108.68,5970.92,3,Não
CLI01424,Feminino,37,Não,Não,7,Anual,Sem Internet,Não Aplicável,Não Aplicável,Sim,Débito Automático,1,2,31.75,210.1,4,Não
CLI01425,Masculino,32,Não,Não,10,Mensal,Fibra,Não,Sim,Sim,Cartão de Crédito,2,0,108.86,1075.0,4,Sim
CLI01426,Feminino,64,Não,Não,19,Mensal,Sem Internet,Não Aplicável,Não Aplicável,Sim,Cartão de Crédito,1,1,28.19,540.82,3,Sim
CLI01427,Masculino,37,Não,Não,10,Mensal,DSL,Não,Sim,Sim,Débito Automático,1,2,62.06,587.27,5,Não
CLI01428,Feminino,21,Sim,Não,29,Mensal,Fibra,Sim,Não,Não,Cartão de Crédito,2,2,125.94,3738.26,5,Não
CLI01429,Feminino,30,Não,Sim,15,Mensal,Fibra,Sim,Não,Sim,Boleto,1,2,92.82,1418.39,4,Não
CLI01430,Masculino,20,Não,Não,22,Mensal,Sem Internet,Não Aplicável,Não Aplicável,Sim,PIX,1,0,26.07,544.52,3,Sim
CLI01431,Feminino,56,Sim,Não,58,Anual,DSL,Sim,Não,Sim,Boleto,2,2,71.62,4137.1,5,Não
CLI01432,Masculino,52,Não,Não,12,Mensal,Fibra,Não,Não,Sim,Cartão de Crédito,1,0,93.52,1068.71,3,Sim
CLI01433,Masculino,23,Não,Não,55,Mensal,Fibra,Sim,Sim,Sim,Débito Automático,2,1,110.28,5752.58,1,Sim
CLI01434,Feminino,37,Não,Sim,11,Mensal,Sem Internet,Não Aplicável,Não Aplicável,Não,PIX,2,0,30.84,331.1,3,Não
CLI01435,Feminino,50,Não,Sim,51,Bienal,DSL,Não,Não,Sim,Débito Automático,3,0,51.62,2683.82,1,Não
CLI01436,Feminino,72,Não,Sim,40,Mensal,DSL,Não,Sim,Sim,Cartão de Crédito,1,0,78.23,3006.37,3,Sim
CLI01437,Masculino,58,Não,Não,11,Anual,DSL,Sim,Sim,Sim,Débito Automático,4,2,75.59,789.72,2,Sim
CLI01438,Masculino,47,Sim,Não,44,Anual,Fibra,Não,Sim,Sim,Débito Automático,1,0,115.24,4799.24,5,Não
CLI01439,Masculino,29,Não,Sim,60,Anual,Fibra,Não,Sim,Sim,Débito Automático,1,0,100.52,,5,Não
CLI01440,Feminino,18,Sim,Não,24,Mensal,Fibra,Sim,Sim,Não,Boleto,1,3,137.75,3268.33,3,Não
CLI01441,Feminino,59,Sim,Não,24,Mensal,DSL,Sim,Não,Sim,Boleto,1,0,54.37,1244.82,3,Sim
CLI01442,Feminino,53,Sim,Não,53,Mensal,Fibra,Não,Não,Não,Boleto,0,2,101.26,5502.93,3,Sim
CLI01443,Masculino,75,Sim,Sim,63,Mensal,Fibra,Sim,Sim,Sim,Débito Automático,0,0,130.25,8343.53,5,Não
CLI01444,Masculino,24,Sim,Não,36,Mensal,DSL,Sim,Sim,Não,Boleto,1,0,95.84,3405.48,2,Sim
CLI01445,Masculino,72,Sim,Não,60,Mensal,Sem Internet,Não Aplicável,Não Aplicável,Sim,Boleto,0,1,35.65,2168.94,3,Sim
CLI01446,Feminino,21,Sim,Sim,13,Mensal,DSL,Não,Sim,Sim,Boleto,1,3,96.14,1268.51,3,Sim
CLI01447,Masculino,22,Sim,Não,31,Bienal,DSL,Sim,Sim,Não,Cartão de Crédito,1,1,64.54,1995.92,4,Não
CLI01448,Feminino,59,Sim,Não,21,Mensal,Fibra,Sim,Sim,Sim,PIX,1,1,110.87,2202.76,4,Não
CLI01449,Feminino,56,Não,Sim,41,Anual,Fibra,Não,Sim,Sim,Débito Automático,4,0,94.22,3964.79,5,Não
CLI01450,Feminino,18,Não,Não,38,Mensal,Fibra,Não,Sim,Sim,PIX,1,0,107.27,3899.86,3,Sim
CLI01451,Feminino,60,Sim,Sim,18,Mensal,Fibra,Sim,Não,Sim,Boleto,2,1,88.31,1580.15,3,Sim
CLI01452,Feminino,25,Sim,Não,32,Anual,DSL,Sim,Sim,Sim,Boleto,1,1,98.53,3086.4,5,Não
CLI01453,Feminino,28,Sim,Não,10,Mensal,DSL,,Sim,Sim,Boleto,1,0,90.87,882.0,5,Sim
CLI01454,Masculino,62,Sim,Não,32,Anual,DSL,Não,Não,Não,PIX,1,4,61.08,1877.38,1,Sim
CLI01455,Feminino,71,Sim,Sim,48,Bienal,DSL,Sim,Sim,Não,Débito Automático,0,2,59.04,2709.69,3,Não
CLI01456,Masculino,41,Sim,Não,33,Bienal,Fibra,Não,Sim,Sim,PIX,0,1,109.84,3516.56,4,Não
CLI01457,Feminino,56,Não,Não,50,Anual,Fibra,Não,Sim,Não,Boleto,0,5,97.57,4730.94,5,Não
CLI01458,Feminino,55,Não,Sim,26,Anual,DSL,Sim,Não,Não,PIX,1,0,64.93,1628.05,3,Não
CLI01459,Feminino,70,Não,Não,38,Mensal,DSL,Não,Sim,Sim,Débito Automático,2,0,75.73,2892.4,5,Não
CLI01460,Feminino,68,Sim,Sim,19,Anual,DSL,Não,Sim,Sim,Débito Automático,1,1,81.46,1584.31,3,Sim
CLI01461,Masculino,18,Não,Não,7,Mensal,DSL,Não,Sim,Sim,Cartão de Crédito,0,1,76.86,522.87,3,Não
CLI01462,Masculino,68,Não,Não,11,Anual,Fibra,Sim,Sim,Sim,PIX,2,0,120.26,1270.12,2,Sim
CLI01463,Masculino,19,Não,Sim,6,Mensal,DSL,Sim,Sim,Sim,Boleto,1,1,87.01,533.14,1,Não
CLI01464,Masculino,32,Não,Sim,13,Anual,DSL,Não,Sim,Sim,Débito Automático,3,2,92.09,1212.34,5,Não
CLI01465,Feminino,30,Não,Não,24,Mensal,Fibra,Não,Sim,Sim,Débito Automático,1,0,96.2,2362.3,3,Não
CLI01466,Feminino,39,Sim,Não,24,Mensal,DSL,Sim,Não,Sim,Débito Automático,4,4,75.59,1829.9,2,Sim
CLI01467,Masculino,19,Sim,Sim,61,Bienal,DSL,Não,Sim,Sim,Débito Automático,1,0,56.53,3253.68,4,Não
CLI01468,Masculino,38,Sim,Não,19,Bienal,Fibra,Sim,Sim,Sim,Cartão de Crédito,2,1,104.85,1893.93,5,Não
CLI01469,Feminino,18,Não,Não,37,Mensal,Sem Internet,Não Aplicável,Não Aplicável,Sim,Cartão de Crédito,2,1,24.02,875.6,1,Sim
CLI01470,Feminino,20,Sim,Sim,7,Mensal,DSL,Não,Não,Sim,Boleto,2,1,50.93,355.48,2,Não
CLI01471,Masculino,22,Não,Não,40,Mensal,Fibra,Não,Sim,Não,Cartão de Crédito,1,1,114.81,4501.25,4,Sim
CLI01472,Masculino,60,Sim,Sim,21,Anual,Fibra,Sim,Não,Não,Cartão de Crédito,0,1,85.69,1797.83,4,Não
CLI01473,Masculino,42,Não,Não,49,Mensal,Fibra,Não,Sim,Sim,Débito Automático,0,3,98.42,4735.69,4,Sim
CLI01474,Feminino,60,Não,Sim,59,Mensal,Fibra,Sim,Sim,Sim,Cartão de Crédito,0,3,108.31,6260.96,5,Sim
CLI01475,Feminino,74,Sim,Não,24,Anual,DSL,Sim,Sim,Sim,Cartão de Crédito,1,0,75.18,1821.0,5,Não
CLI01476,Masculino,58,Sim,Não,38,Anual,Fibra,Sim,Não,Não,Débito Automático,1,0,108.39,4202.35,4,Não
CLI01477,Feminino,72,Sim,Sim,13,Mensal,Sem Internet,Não Aplicável,Não Aplicável,Sim,PIX,0,1,27.62,366.06,4,Não
CLI01478,Feminino,19,Sim,Não,31,Mensal,DSL,Não,Não,Não,PIX,2,1,41.83,1230.47,1,Sim
CLI01479,Masculino,71,Sim,Não,26,Bienal,Sem Internet,Não Aplicável,Não Aplicável,Não,Débito Automático,1,0,28.95,733.75,2,Não
CLI01480,Masculino,53,Não,Não,20,Mensal,DSL,Não,Sim,Não,Débito Automático,2,0,76.25,1537.94,3,Não
CLI01481,Masculino,45,Não,Sim,51,Mensal,Fibra,Sim,Não,Sim,PIX,2,1,99.55,5213.52,5,Não
CLI01482,Feminino,72,Não,Sim,30,Mensal,DSL,Não,Não,Sim,Cartão de Crédito,1,0,68.75,2044.81,3,Sim
CLI01483,Masculino,28,Não,Não,57,Mensal,DSL,Não,Não,Sim,PIX,0,0,69.26,3850.39,5,Não
CLI01484,Feminino,69,Sim,Não,26,Mensal,Sem Internet,Não Aplicável,Não Aplicável,Não,Boleto,0,2,18.48,471.41,4,Sim
CLI01485,Masculino,55,Não,Não,58,Bienal,Fibra,Sim,Sim,Sim,PIX,1,1,125.0,6925.11,2,Não
CLI01486,Feminino,48,Não,Sim,8,Anual,Sem Internet,Não Aplicável,Não Aplicável,Sim,PIX,1,1,20.47,157.11,4,Não
CLI01487,Feminino,,Sim,Não,33,Mensal,DSL,Sim,Sim,Sim,PIX,0,1,80.28,2529.65,3,Não
CLI01488,Masculino,69,Sim,Não,20,Bienal,Fibra,Sim,Sim,Sim,Cartão de Crédito,2,0,100.92,1926.9,4,Não
CLI01489,Feminino,65,Sim,Não,16,Mensal,Sem Internet,Não Aplicável,Não Aplicável,Sim,PIX,2,2,25.7,407.6,1,Sim
CLI01490,Masculino,49,Sim,Não,18,Anual,Fibra,Não,Sim,Sim,Boleto,1,3,104.56,1790.87,2,Sim
CLI01491,Feminino,23,Não,Sim,12,Anual,Fibra,Não,Sim,Sim,Débito Automático,0,1,104.4,1223.27,3,Não
CLI01492,Feminino,30,Não,Não,21,Bienal,DSL,Sim,Sim,Sim,Débito Automático,1,1,62.67,1248.98,4,Sim
CLI01493,Feminino,21,Não,Não,70,Mensal,Sem Internet,Não Aplicável,Não Aplicável,Sim,PIX,1,0,35.8,2422.93,5,Não
CLI01494,Feminino,69,Sim,Não,14,Mensal,DSL,Não,Não,Não,Cartão de Crédito,0,0,57.97,826.9,3,Sim
CLI01495,Masculino,41,Sim,Não,51,Mensal,Sem Internet,Não Aplicável,Não Aplicável,Sim,Boleto,2,2,20.86,1010.3,2,Sim
CLI01496,Masculino,22,Não,Sim,40,Anual,Fibra,Não,Sim,Não,Boleto,0,4,113.39,4459.21,4,Não
CLI01497,Feminino,23,Sim,Não,38,Anual,DSL,Não,Sim,Sim,Débito Automático,0,1,71.37,2715.98,4,Não
CLI01498,Masculino,75,Não,Não,16,Mensal,Fibra,Não,Sim,Não,PIX,3,1,108.63,1760.17,1,Sim
CLI01499,Feminino,31,Não,Sim,45,Anual,DSL,Sim,Sim,Não,Débito Automático,0,0,86.2,3810.43,4,Não
CLI01500,Masculino,56,Não,Sim,62,Mensal,DSL,Sim,Não,Não,Débito Automático,1,1,58.26,3431.37,4,Não
